id,datetime,sentiment,text,lctext
1234455007765940000,2/03/2020 12:26,0.03125,I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!,i am meeting with the major pharmaceutical companies today at the white house about progress on a vaccine and cure. progress being made!
1234459143790110000,2/03/2020 12:42,-0.166666667,"â€œEver since (Mini Mike) Bloombergâ€™s bad debate performances, his support has dropped.â€ @abcnews  Dropped a lot. Only his highly paid consultants, who are laughing all the way to the bank, still support him...And by the way, he did not poll well as mayor in handling crisis!","â€œever since (mini mike) bloombergâ€™s bad debate performances, his support has dropped.â€ @abcnews  dropped a lot. only his highly paid consultants, who are laughing all the way to the bank, still support him...and by the way, he did not poll well as mayor in handling crisis!"
1234462291652990000,2/03/2020 12:55,0.248888889,I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended. Saved many lives. Dems were working the Impeachment Hoax. They didnâ€™t have a clue! Now they are fear mongering. Be calm &amp; vigilant!,i was criticized by the democrats when i closed the country down to china many weeks ahead of what almost everyone recommended. saved many lives. dems were working the impeachment hoax. they didnâ€™t have a clue! now they are fear mongering. be calm &amp; vigilant!
1234483443712560000,2/03/2020 14:19,0.5,"Jack Welch, former Chairman and CEO of GE, a business legend, has died. There was no corporate leader like â€œneutronâ€ Jack. He was my friend and supporter. We made wonderful deals together. He will never be forgotten. My warmest sympathies to his wonderful wife &amp; family!","jack welch, former chairman and ceo of ge, a business legend, has died. there was no corporate leader like â€œneutronâ€ jack. he was my friend and supporter. we made wonderful deals together. he will never be forgotten. my warmest sympathies to his wonderful wife &amp; family!"
1234497829298670000,2/03/2020 15:16,0.018452381,"As usual, Jay Powell and the Federal Reserve are slow to act. Germany and others are pumping money into their economies. Other Central Banks are much more aggressive. The U.S. should have, for all of the right reasons, the lowest Rate. We donâ€™t, putting us at a.....","as usual, jay powell and the federal reserve are slow to act. germany and others are pumping money into their economies. other central banks are much more aggressive. the u.s. should have, for all of the right reasons, the lowest rate. we donâ€™t, putting us at a....."
1234497837129450000,2/03/2020 15:16,0,"....competitive disadvantage. We should be leading, not following!","....competitive disadvantage. we should be leading, not following!"
1234519726702950000,2/03/2020 16:43,0.081666667,".@FoxNews is working hard pushing the Radical Left, Do Nothing Democrats. They want to be, unlike their competitors, @CNN &amp; MSDNC (Comcast), Fair &amp; Balanced. When will they ever learn. The Radical Left never even gave @FoxNews permission to partake in their low rated debates!",".@foxnews is working hard pushing the radical left, do nothing democrats. they want to be, unlike their competitors, @cnn &amp; msdnc (comcast), fair &amp; balanced. when will they ever learn. the radical left never even gave @foxnews permission to partake in their low rated debates!"
1234524212993370000,2/03/2020 17:01,-0.2,"The only people in favor of Mini Mike continuing with his hapless campaign are me and his political consultants, who are getting richer and richer by the day!","the only people in favor of mini mike continuing with his hapless campaign are me and his political consultants, who are getting richer and richer by the day!"
1234566159774750000,2/03/2020 19:48,0.2,THANK YOU @BillCassidy for all of your support with our #MAGA Agenda. You are doing an outstanding job representing the people of Louisiana &amp; the U.S.A. You have my Complete and Total Endorsement! #KAG2020 https://t.co/zmZZgbnNKc,thank you @billcassidy for all of your support with our #maga agenda. you are doing an outstanding job representing the people of louisiana &amp; the u.s.a. you have my complete and total endorsement! #kag2020 https://t.co/zmzzgbnnkc
1234566566240480000,2/03/2020 19:49,0.105555556,"Michelle @FischbachMN7 is running for Congress in Minnesota. Nicole is Strong on Crime and Borders, Cutting Taxes, your #2A, Loves our Military, Vets, and will stand with our Great Farmers. Michelle has my Complete and Total Endorsement! https://t.co/qwz5F64dQn","michelle @fischbachmn7 is running for congress in minnesota. nicole is strong on crime and borders, cutting taxes, your #2a, loves our military, vets, and will stand with our great farmers. michelle has my complete and total endorsement! https://t.co/qwz5f64dqn"
1234567077513570000,2/03/2020 19:51,0.135,Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. Sheâ€™s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement! https://t.co/bJGzIcPnTq,congresswoman kay @grangercampaign has worked hard for texas and been a strong supporter of our #maga agenda. sheâ€™s strong on #2a and securing our border and is 100% pro-life. kay has my complete and total endorsement! https://t.co/bjgzicpntq
1234567934141390000,2/03/2020 19:55,0.105555556,"Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn, is Strong on Crime &amp; Borders, Cutting Taxes, your #2A, Loves our Military, Vets, &amp; will stand w/ our Great Farmers. Michelle has my Complete &amp; Total Endorsement! https://t.co/qwz5F64dQn","michelle @fischbachmn7 is running for congress in minnesota. michelle will protect the unborn, is strong on crime &amp; borders, cutting taxes, your #2a, loves our military, vets, &amp; will stand w/ our great farmers. michelle has my complete &amp; total endorsement! https://t.co/qwz5f64dqn"
1234568071249080000,2/03/2020 19:55,0,THANK YOU! https://t.co/fdK2I8Fp2J,thank you! https://t.co/fdk2i8fp2j
1234592543821700000,2/03/2020 21:32,0,They are staging a coup against Bernie!,they are staging a coup against bernie!
1234596295324710000,2/03/2020 21:47,1,Departing for the Great State of North Carolina! https://t.co/BjnyTnnHUt,departing for the great state of north carolina! https://t.co/bjnytnnhut
1234615984880640000,2/03/2020 23:06,0.15625,"WOW! Thank you, just landed, see everyone soon! #KAG2020ðŸ‡ºðŸ‡¸ https://t.co/QGdfIsOp4u","wow! thank you, just landed, see everyone soon! #kag2020ðÿ‡ºðÿ‡¸ https://t.co/qgdfisop4u"
1234650923210870000,3/03/2020 1:24,0,https://t.co/1VZQBfdha2,https://t.co/1vzqbfdha2
1234653427789070000,3/03/2020 1:34,0.458928571,"I was thrilled to be back in the Great city of Charlotte, North Carolina with thousands of hardworking American Patriots who love our Country, cherish our values, respect our laws, and always put AMERICA FIRST! Thank you for a wonderful evening!! #KAG2020 https://t.co/dNJZfRsl9y","i was thrilled to be back in the great city of charlotte, north carolina with thousands of hardworking american patriots who love our country, cherish our values, respect our laws, and always put america first! thank you for a wonderful evening!! #kag2020 https://t.co/dnjzfrsl9y"
1234657888762760000,3/03/2020 1:52,0.445833333,"This is an incredible time for our nationâ€”we are in the midst of the Great American Comeback! Jobs are booming, incomes are soaring, poverty is plummeting, confidence is surging, and we have completely rebuilt the awesome power of the U.S. Military. PROMISES MADE, PROMISES KEPT! https://t.co/d5RqU1n3Y0","this is an incredible time for our nationâ€”we are in the midst of the great american comeback! jobs are booming, incomes are soaring, poverty is plummeting, confidence is surging, and we have completely rebuilt the awesome power of the u.s. military. promises made, promises kept! https://t.co/d5rqu1n3y0"
1234690961948750000,3/03/2020 4:03,0,https://t.co/DFl9I722nr,https://t.co/dfl9i722nr
1234694301734580000,3/03/2020 4:17,0.45,"The Democrats in the House should propose a very simple one year Payroll Tax cut. Great for the middle class, great for the USA!","the democrats in the house should propose a very simple one year payroll tax cut. great for the middle class, great for the usa!"
1234695977656880000,3/03/2020 4:23,0.4375,"WOW! Sleepy Joe doesnâ€™t know where he is, or what heâ€™s doing. Honestly, I donâ€™t think he even knows what office he's running for! https://t.co/454v9GFpgF","wow! sleepy joe doesnâ€™t know where he is, or what heâ€™s doing. honestly, i donâ€™t think he even knows what office he's running for! https://t.co/454v9gfpgf"
1234700386453400000,3/03/2020 4:41,0.333333333,"Thank you @JackBrewerBSI. Weâ€™re with you all the way. The American people know whatâ€™s going on, they totally get it. Watch what happens in November 2020! Thank you for your continued support. Together, we are going to KEEP AMERICA GREAT! #BlackVoicesforTrump https://t.co/ftce8XJ3M0","thank you @jackbrewerbsi. weâ€™re with you all the way. the american people know whatâ€™s going on, they totally get it. watch what happens in november 2020! thank you for your continued support. together, we are going to keep america great! #blackvoicesfortrump https://t.co/ftce8xj3m0"
1234727146964250000,3/03/2020 6:27,0.015625,"Australiaâ€™s Central Bank cut interest rates and stated it will most likely further ease in order to make up for Chinaâ€™s Coronavirus situation and slowdown. They reduced to 0.5%, a record low. Other countries are doing the same thing, if not more so. Our Federal Reserve has us....","australiaâ€™s central bank cut interest rates and stated it will most likely further ease in order to make up for chinaâ€™s coronavirus situation and slowdown. they reduced to 0.5%, a record low. other countries are doing the same thing, if not more so. our federal reserve has us...."
1234728724219690000,3/03/2020 6:34,0.015625,"Australiaâ€™s Central Bank cut interest rates and stated it will most likely further ease in order to make up for Chinaâ€™s Coronavirus situation and slowdown. They reduced to 0.5%, a record low. Other countries are doing the same thing, if not more so. Our Federal Reserve has us....","australiaâ€™s central bank cut interest rates and stated it will most likely further ease in order to make up for chinaâ€™s coronavirus situation and slowdown. they reduced to 0.5%, a record low. other countries are doing the same thing, if not more so. our federal reserve has us...."
1234728725574560000,3/03/2020 6:34,-0.131944444,"....paying higher rates than many others, when we should be paying less. Tough on our exporters and puts the USA at a competitive disadvantage. Must be the other way around. Should ease and cut rate big. Jerome Powell led Federal Reserve has called it wrong from day one. Sad!","....paying higher rates than many others, when we should be paying less. tough on our exporters and puts the usa at a competitive disadvantage. must be the other way around. should ease and cut rate big. jerome powell led federal reserve has called it wrong from day one. sad!"
1234832097065480000,3/03/2020 13:24,-0.25,"Texas &amp; Oklahoma: Mini Mike Bloomberg will kill your drilling, fracking and pipelines. Petroleum based â€œanythingâ€ is dead. Energy jobs gone. Donâ€™t vote for Mini Mike!","texas &amp; oklahoma: mini mike bloomberg will kill your drilling, fracking and pipelines. petroleum based â€œanythingâ€ is dead. energy jobs gone. donâ€™t vote for mini mike!"
1234833494607560000,3/03/2020 13:30,0,Go Admiral Ronny! https://t.co/wrWjB2fxyt,go admiral ronny! https://t.co/wrwjb2fxyt
1234834982033610000,3/03/2020 13:36,-0.675,"Mini Mike Bloomberg can never recover from his incompetent debate performances. Also, as mayor he was very bad under pressure - a chocker!","mini mike bloomberg can never recover from his incompetent debate performances. also, as mayor he was very bad under pressure - a chocker!"
1234841094745130000,3/03/2020 14:00,0.568181818,"New book by @charliekirk11, already number 1, â€œThe MAGA Doctrineâ€. Really great, SUPPORT CHARLIE KIRK. Buy now!","new book by @charliekirk11, already number 1, â€œthe maga doctrineâ€. really great, support charlie kirk. buy now!"
1234848619699810000,3/03/2020 14:30,-0.675,"Mini Mike Bloomberg can never recover from his incompetent debate performances. Also, as mayor he was very bad under pressure - a choker!","mini mike bloomberg can never recover from his incompetent debate performances. also, as mayor he was very bad under pressure - a choker!"
1234853287712690000,3/03/2020 14:49,-0.75,Prayers for all of those affected by the devastating tornadoes in Tennessee. We will continue to monitor the developments. The Federal Government is with you all of the way during this difficult time. https://t.co/eZlA7Ahruj,prayers for all of those affected by the devastating tornadoes in tennessee. we will continue to monitor the developments. the federal government is with you all of the way during this difficult time. https://t.co/ezla7ahruj
1234867032837020000,3/03/2020 15:43,0.021875,"The Federal Reserve is cuting  but must further ease and, most importantly, come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!","the federal reserve is cuting  but must further ease and, most importantly, come into line with other countries/competitors. we are not playing on a level field. not fair to usa. it is finally time for the federal reserve to lead. more easing and cutting!"
1234869067892300000,3/03/2020 15:51,-0.047222222,"The Federal Reserve is cutting but must further ease and, most importantly, come into line with other countries/competitors. We are not playing on a level field. Not fair to USA. It is finally time for the Federal Reserve to LEAD. More easing and cutting!","the federal reserve is cutting but must further ease and, most importantly, come into line with other countries/competitors. we are not playing on a level field. not fair to usa. it is finally time for the federal reserve to lead. more easing and cutting!"
1234893805389840000,3/03/2020 17:30,0.470833333,"It was my great honor to address the National Association of Counties Legislative Conference where 1,200 County Leaders whose incredible devotion, talent, and drive directly and profoundly improve the lives of millions of Americans each and every day. https://t.co/XqPOjQtakr","it was my great honor to address the national association of counties legislative conference where 1,200 county leaders whose incredible devotion, talent, and drive directly and profoundly improve the lives of millions of americans each and every day. https://t.co/xqpojqtakr"
1234894925004770000,3/03/2020 17:34,0,#PrayForNashville https://t.co/cja0lMG6VC,#prayfornashville https://t.co/cja0lmg6vc
1234909058529940000,3/03/2020 18:30,-0.364583333,I commend the hard work of Senator @SteveDaines and @SenCoryGardner in protecting funding for the Land and Water Conservation Fund for years to come. The citizens of Montana and Colorado thank you both!,i commend the hard work of senator @stevedaines and @sencorygardner in protecting funding for the land and water conservation fund for years to come. the citizens of montana and colorado thank you both!
1234949358644280000,3/03/2020 21:10,0.41,"I am calling on Congress to send me a Bill that fully and permanently funds the LWCF and restores our National Parks. When I sign it into law, it will be HISTORIC for our beautiful public lands. ALL thanks to @SenCoryGardner and @SteveDaines, two GREAT Conservative Leaders!","i am calling on congress to send me a bill that fully and permanently funds the lwcf and restores our national parks. when i sign it into law, it will be historic for our beautiful public lands. all thanks to @sencorygardner and @stevedaines, two great conservative leaders!"
1234981396684260000,3/03/2020 23:18,1,"The National Institutes of Health is home to some of the greatest doctors, scientists, and researchers in the world. Thank you for all your doing @NIH, keep up the great work! https://t.co/lzgha7jRw1 https://t.co/oLi8HbSzlY","the national institutes of health is home to some of the greatest doctors, scientists, and researchers in the world. thank you for all your doing @nih, keep up the great work! https://t.co/lzgha7jrw1 https://t.co/oli8hbszly"
1234998841822210000,4/03/2020 0:27,-0.675,"Mini Mike, donâ€™t lick your dirty fingers. Both unsanitary and dangerous to others and yourself! https://t.co/LsKLZNeZL9","mini mike, donâ€™t lick your dirty fingers. both unsanitary and dangerous to others and yourself! https://t.co/lsklznezl9"
1235005746523380000,4/03/2020 0:54,0,THANK YOU VERMONT! #KAG2020 https://t.co/XgwOjKwYoR,thank you vermont! #kag2020 https://t.co/xgwojkwyor
1235005879226960000,4/03/2020 0:55,0,THANK YOU NORTH CAROLINA! #KAG2020 https://t.co/RPX0fqWmB1,thank you north carolina! #kag2020 https://t.co/rpx0fqwmb1
1235013832105430000,4/03/2020 1:26,0,THANK YOU ALABAMA! #KAG2020 https://t.co/IdJ721oOsq,thank you alabama! #kag2020 https://t.co/idj721oosq
1235013938150090000,4/03/2020 1:27,0,THANK YOU OKLAHOMA! #KAG2020 https://t.co/V5DNRn6yNB,thank you oklahoma! #kag2020 https://t.co/v5dnrn6ynb
1235014340077470000,4/03/2020 1:28,0,THANK YOU MASSACHUSETTS! #KAG2020 https://t.co/99dkzK0xfA,thank you massachusetts! #kag2020 https://t.co/99dkzk0xfa
1235014604574550000,4/03/2020 1:30,0,THANK YOU TENNESSEE! #KAG2020 https://t.co/yrDlRAcrRt,thank you tennessee! #kag2020 https://t.co/yrdlracrrt
1235017324006120000,4/03/2020 1:40,0,THANK YOU MAINE! #KAG2020 https://t.co/gJ50FwOuj3,thank you maine! #kag2020 https://t.co/gj50fwouj3
1235023845477600000,4/03/2020 2:06,0,THANK YOU TEXAS! #KAG2020 https://t.co/UujGu4eUNJ,thank you texas! #kag2020 https://t.co/uujgu4eunj
1235034836705950000,4/03/2020 2:50,0,THANK YOU COLORADO! #KAG2020 https://t.co/HUIkHc7hIW,thank you colorado! #kag2020 https://t.co/huikhc7hiw
1235040011197830000,4/03/2020 3:10,0,THANK YOU MINNESOTA! #KAG2020 https://t.co/gX4qWdbJHF,thank you minnesota! #kag2020 https://t.co/gx4qwdbjhf
1235040164461690000,4/03/2020 3:11,0,THANK YOU ARKANSAS! #KAG2020 https://t.co/X3XqvrVZoe,thank you arkansas! #kag2020 https://t.co/x3xqvrvzoe
1235043280846380000,4/03/2020 3:23,0.017361111,"The biggest loser tonight, by far, is Mini Mike Bloomberg. His â€œpoliticalâ€ consultants took him for a ride. $700 million washed down the drain, and he got nothing for it but the nickname Mini Mike, and the complete destruction of his reputation. Way to go Mike!","the biggest loser tonight, by far, is mini mike bloomberg. his â€œpoliticalâ€ consultants took him for a ride. $700 million washed down the drain, and he got nothing for it but the nickname mini mike, and the complete destruction of his reputation. way to go mike!"
1235046124328750000,4/03/2020 3:35,0.045,"Elizabeth â€œPocahontasâ€ Warren, other than Mini Mike, was the loser of the night. She didnâ€™t even come close to winning her home state of Massachusetts. Well, now she can just sit back with her husband and have a nice cold beer!","elizabeth â€œpocahontasâ€ warren, other than mini mike, was the loser of the night. she didnâ€™t even come close to winning her home state of massachusetts. well, now she can just sit back with her husband and have a nice cold beer!"
1235047203464280000,4/03/2020 3:39,0.6,But they really knew who was going to win! https://t.co/WZnOx6ZHmW,but they really knew who was going to win! https://t.co/wznox6zhmw
1235082200690740000,4/03/2020 5:58,0,THANK YOU UTAH! #KAG2020 https://t.co/LrCvXgmp3X,thank you utah! #kag2020 https://t.co/lrcvxgmp3x
1235082320161320000,4/03/2020 5:59,0,THANK YOU CALIFORNIA! #KAG2020 https://t.co/7BrkAKYWU0,thank you california! #kag2020 https://t.co/7brkakywu0
1235171235505590000,4/03/2020 11:52,0.341666667,"The Democrat establishment came together and crushed Bernie Sanders, AGAIN! Even the fact that Elizabeth Warren stayed in the race was devastating to Bernie and allowed Sleepy Joe to unthinkably win Massachusetts. It was a perfect storm, with many good states remaining for Joe!","the democrat establishment came together and crushed bernie sanders, again! even the fact that elizabeth warren stayed in the race was devastating to bernie and allowed sleepy joe to unthinkably win massachusetts. it was a perfect storm, with many good states remaining for joe!"
1235176283740520000,4/03/2020 12:12,0.24,"So selfish for Elizabeth Warren to stay in the race. She has Zero chance of even coming close to winning, but hurts Bernie badly. So much for their wonderful liberal friendship. Will he ever speak to her again? She cost him Massachusetts (and came in third), he shouldnâ€™t!","so selfish for elizabeth warren to stay in the race. she has zero chance of even coming close to winning, but hurts bernie badly. so much for their wonderful liberal friendship. will he ever speak to her again? she cost him massachusetts (and came in third), he shouldnâ€™t!"
1235181043881290000,4/03/2020 12:31,0.135069444,"This is what happens to someone who loyally gets appointed Attorney General of the United States &amp; then doesnâ€™t have the wisdom or courage to stare down &amp; end the phony Russia Witch Hunt. Recuses himself on FIRST DAY in office, and the Mueller Scam begins! https://t.co/2jGnRgOS6h","this is what happens to someone who loyally gets appointed attorney general of the united states &amp; then doesnâ€™t have the wisdom or courage to stare down &amp; end the phony russia witch hunt. recuses himself on first day in office, and the mueller scam begins! https://t.co/2jgnrgos6h"
1235185319257000000,4/03/2020 12:48,0.9,"MAKE AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!!!!","make america great again and then, keep america great!!!!"
1235208558666540000,4/03/2020 14:20,0.691666667,"I will be going to the Great State of Tennessee on Friday. The USA stands with the people of Tennessee 100%, whatever they need! The tornadoes were of record size &amp; velocity. God bless your loved ones &amp; all of the families affected! Thanks to @GovBillLee &amp; @MarshaBlackburn","i will be going to the great state of tennessee on friday. the usa stands with the people of tennessee 100%, whatever they need! the tornadoes were of record size &amp; velocity. god bless your loved ones &amp; all of the families affected! thanks to @govbilllee &amp; @marshablackburn"
1235217440285560000,4/03/2020 14:56,0.251666667,"The great people of Montana can have no better VOICE than Senator @SteveDaines. He is doing an incredible job! Whoever the Democrat nominee may be, please understand that I will be working hard with Steve all the way, &amp; last night I was 20 for 20 (per @GOPLeader). WE NEED STEVE!","the great people of montana can have no better voice than senator @stevedaines. he is doing an incredible job! whoever the democrat nominee may be, please understand that i will be working hard with steve all the way, &amp; last night i was 20 for 20 (per @gopleader). we need steve!"
1235223911538870000,4/03/2020 15:21,0.169135802,"Wow! If Elizabeth Warren wasnâ€™t in the race, Bernie Sanders would have EASILY won Massachusetts, Minnesota and Texas, not to mention various other states. Our modern day Pocahontas wonâ€™t go down in history as a winner, but she may very well go down as the all time great SPOILER!","wow! if elizabeth warren wasnâ€™t in the race, bernie sanders would have easily won massachusetts, minnesota and texas, not to mention various other states. our modern day pocahontas wonâ€™t go down in history as a winner, but she may very well go down as the all time great spoiler!"
1235226619528330000,4/03/2020 15:32,-0.609375,"The Mayor of Los Angeles, @ericgarcetti, is dealing with us trying to get the Federal Government to fix the terrible problem he and the Dems have caused with the homeless, and the horrendous effects it is having on the City, which is a mess. I then watch him talk â€œtrashâ€ on me!","the mayor of los angeles, @ericgarcetti, is dealing with us trying to get the federal government to fix the terrible problem he and the dems have caused with the homeless, and the horrendous effects it is having on the city, which is a mess. i then watch him talk â€œtrashâ€ on me!"
1235228511314620000,4/03/2020 15:40,0.1,"Mini Mike Bloomberg just â€œquitâ€ the race for President. I could have told him long ago that he didnâ€™t have what it takes, and he would have saved himself a billion dollars, the real cost. Now he will pour money into Sleepy Joeâ€™s campaign, hoping to save face. It wonâ€™t work!","mini mike bloomberg just â€œquitâ€ the race for president. i could have told him long ago that he didnâ€™t have what it takes, and he would have saved himself a billion dollars, the real cost. now he will pour money into sleepy joeâ€™s campaign, hoping to save face. it wonâ€™t work!"
1235232818692790000,4/03/2020 15:57,-0.23125,"Mini Mike Bloomberg will now FIRE Tim Oâ€™Brien, and all of the fools and truly dumb people who got him into this MESS. This has been the worst, and most embarrassing, experience of his life...and now on to Sleepy Joe!","mini mike bloomberg will now fire tim oâ€™brien, and all of the fools and truly dumb people who got him into this mess. this has been the worst, and most embarrassing, experience of his life...and now on to sleepy joe!"
1235235070040050000,4/03/2020 16:06,-0.75,"Mini Mike, â€œThree months ago I entered the race for President to defeat Donald Trump, (and I failed miserably!).","mini mike, â€œthree months ago i entered the race for president to defeat donald trump, (and i failed miserably!)."
1235286435697230000,4/03/2020 19:30,0.381666667,"Today, it was my great honor to address the @LatinoCoalition Legislative Summit. With the hard work, love &amp; devotion of millions of incredible Hispanic-Americans, our Country is thriving, our people are prospering, and our future has never looked brighter! https://t.co/PJumzqLKGq","today, it was my great honor to address the @latinocoalition legislative summit. with the hard work, love &amp; devotion of millions of incredible hispanic-americans, our country is thriving, our people are prospering, and our future has never looked brighter! https://t.co/pjumzqlkgq"
1235295497008670000,4/03/2020 20:06,0.022135417,"Pandering Mini Mike Bloomberg, along with his wacky friend, Tom Steyer, have found out the hard way that you canâ€™t buy the election! They both wish they had it to do over again!","pandering mini mike bloomberg, along with his wacky friend, tom steyer, have found out the hard way that you canâ€™t buy the election! they both wish they had it to do over again!"
1235350184982380000,4/03/2020 23:43,0.5,Will be interviewed by @SeanHannity tonight at 9:00 P.M. Eastern on @FoxNews. Enjoy!,will be interviewed by @seanhannity tonight at 9:00 p.m. eastern on @foxnews. enjoy!
1235350726500650000,4/03/2020 23:45,0.5,"Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDC, @HHSGov, and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health, our Economy, and our Nation!","congress has agreed to provide $8 billion to fight coronavirus! this means @cdc, @hhsgov, and @dhsgov will have the resources they need to keep america safe and keep the risk to workers and families very low. this is great news for our health, our economy, and our nation!"
1235351025349010000,4/03/2020 23:46,0.5,"Congress has agreed to provide $8 Billion to fight Coronavirus! This means @CDCgov, @HHSGov, and @DHSgov will have the resources they need to Keep America Safe and keep the risk to workers and families very low. This is great news for our Health, our Economy, and our Nation!","congress has agreed to provide $8 billion to fight coronavirus! this means @cdcgov, @hhsgov, and @dhsgov will have the resources they need to keep america safe and keep the risk to workers and families very low. this is great news for our health, our economy, and our nation!"
1235351764737670000,4/03/2020 23:49,1,"Thank you, keep up the great work! https://t.co/X2ATpyv2vi","thank you, keep up the great work! https://t.co/x2atpyv2vi"
1235359627082110000,5/03/2020 0:21,-0.177083333,"This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be arrested, or impeached. Serious action MUST be taken NOW! https://t.co/WqQUbyzaJU","this is a direct &amp; dangerous threat to the u.s. supreme court by schumer. if a republican did this, he or she would be arrested, or impeached. serious action must be taken now! https://t.co/wqqubyzaju"
1235362601351110000,5/03/2020 0:32,0.025,Retired Four Star General Jack Keane will recieve the PRESIDENTIAL MEDAL OF FREEDOM next week!,retired four star general jack keane will recieve the presidential medal of freedom next week!
1235370217712300000,5/03/2020 1:03,-0.05,"There can be few things worse in a civilized, law abiding nation, than a United States Senator openly, and for all to see and hear, threatening the Supreme Court or its Justices. This is what Chuck Schumer just did. He must pay a severe price for this!","there can be few things worse in a civilized, law abiding nation, than a united states senator openly, and for all to see and hear, threatening the supreme court or its justices. this is what chuck schumer just did. he must pay a severe price for this!"
1235375346494640000,5/03/2020 1:23,0.025,Retired Four Star General Jack Keane will receive the PRESIDENTIAL MEDAL OF FREEDOM next week!,retired four star general jack keane will receive the presidential medal of freedom next week!
1235385447813190000,5/03/2020 2:03,0,I will be interviewed by @seanhannity on @FoxNews at 9:10 P.M.,i will be interviewed by @seanhannity on @foxnews at 9:10 p.m.
1235415690292660000,5/03/2020 4:03,0,https://t.co/DlGXOvEjVq,https://t.co/dlgxovejvq
1235418846758080000,5/03/2020 4:16,0,https://t.co/hmcOfwHgAK,https://t.co/hmcofwhgak
1235568602696350000,5/03/2020 14:11,0,"As per recent Federal Court ruling, the Federal Government will be withholding funds from Sanctuary Cities. They should change their status and go non-Sanctuary. Do not protect criminals!","as per recent federal court ruling, the federal government will be withholding funds from sanctuary cities. they should change their status and go non-sanctuary. do not protect criminals!"
1235573492004900000,5/03/2020 14:30,0.184268707,"I NEVER said people that are feeling sick should go to work. This is just more Fake News and disinformation put out by the Democrats, in particular MSDNC. Comcast covers the CoronaVirus situation horribly, only looking to do harm to the incredible &amp; successful effort being made!","i never said people that are feeling sick should go to work. this is just more fake news and disinformation put out by the democrats, in particular msdnc. comcast covers the coronavirus situation horribly, only looking to do harm to the incredible &amp; successful effort being made!"
1235588587690670000,5/03/2020 15:30,1,Schumer has brought great danger to the steps of the United States Supreme Court!,schumer has brought great danger to the steps of the united states supreme court!
1235594306297250000,5/03/2020 15:53,0.121527778,"â€œI want to commend the President for how he has handled the CoronaVirus situation, especially his early decision to shut down access into our Country from China, despite strong opposition to that decision.â€ @SenTomCotton Thank you Tom!","â€œi want to commend the president for how he has handled the coronavirus situation, especially his early decision to shut down access into our country from china, despite strong opposition to that decision.â€ @sentomcotton thank you tom!"
1235596612099080000,5/03/2020 16:02,-0.06875,".@GOPLeader Kevin McCarthy informed me that I was 20 for 20 on Tuesday with respect to my Endorsement of candidates. Sadly, I didnâ€™t get that information from the Fake News Media. They donâ€™t report those things, or the far more than Dems cumulative votes, despite no opposition!",".@gopleader kevin mccarthy informed me that i was 20 for 20 on tuesday with respect to my endorsement of candidates. sadly, i didnâ€™t get that information from the fake news media. they donâ€™t report those things, or the far more than dems cumulative votes, despite no opposition!"
1235598653114510000,5/03/2020 16:10,-0.31875,"Elizabeth â€œPocahontasâ€ Warren, who was going nowhere except into Mini Mikeâ€™s head, just dropped out of the Democrat Primary...THREE DAYS TOO LATE. She cost Crazy Bernie, at least, Massachusetts, Minnesota and Texas. Probably cost him the nomination! Came in third in Mass.","elizabeth â€œpocahontasâ€ warren, who was going nowhere except into mini mikeâ€™s head, just dropped out of the democrat primary...three days too late. she cost crazy bernie, at least, massachusetts, minnesota and texas. probably cost him the nomination! came in third in mass."
1235601483367920000,5/03/2020 16:22,-0.125,â€œJoe Biden represents the past. President Trump represents the future.â€ @LisaMarieBoothe @edhenry @FoxNews,â€œjoe biden represents the past. president trump represents the future.â€ @lisamarieboothe @edhenry @foxnews
1235604572850340000,5/03/2020 16:34,-0.049404762,"With approximately 100,000 CoronaVirus cases worldwide, and 3,280 deaths, the United States, because of quick action on closing our borders, has, as of now, only 129 cases (40 Americans brought in) and 11 deaths. We are working very hard to keep these numbers as low as possible!","with approximately 100,000 coronavirus cases worldwide, and 3,280 deaths, the united states, because of quick action on closing our borders, has, as of now, only 129 cases (40 americans brought in) and 11 deaths. we are working very hard to keep these numbers as low as possible!"
1235633381595060000,5/03/2020 18:28,0.541666667,"Mini Mike, youâ€™re easy! https://t.co/rxFiqSB9RQ https://t.co/G2M1QHj0HV","mini mike, youâ€™re easy! https://t.co/rxfiqsb9rq https://t.co/g2m1qhj0hv"
1235641895772130000,5/03/2020 19:02,0.25,"The Department of Education is NOT closing hundreds of schools in rural areas of our Country. This is just more Fake News. We are investing greatly in our schools, and always will!","the department of education is not closing hundreds of schools in rural areas of our country. this is just more fake news. we are investing greatly in our schools, and always will!"
