id,x,y,cluster_id,text,year,
1.24909E+18,10.42469978,9.816064835,3,"“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported, they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident, C Span",2020,"rgb(0, 14, 137)"
1.24909E+18,-15.29808617,14.8697691,3,"Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives, like @OANN.",2020,"rgb(0, 14, 137)"
1.2491E+18,4.869373798,5.631362915,3,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",2020,"rgb(0, 14, 137)"
1.2491E+18,4.880075932,5.647319794,3,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",2020,"rgb(0, 14, 137)"
1.24912E+18,9.401449203,-3.169373751,3,"Governor @GavinNewsom of California has been very nice &amp;  highly supportive about the great job we have done, working together, for California. That is the good news, but this is the bad. He is unfairly under attack by the Radical Left Dems, MSDNC etc. He is strong! Will he fold?",2020,"rgb(0, 14, 137)"
1.24912E+18,4.869355202,5.631379604,3,"So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe, NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs, and obviously want back in. Sad!",2020,"rgb(0, 14, 137)"
1.24914E+18,29.16287041,-12.00038624,3,Cryin’Chuck doesn’t have a clue. Couldn’t care less about the American Worker! https://t.co/eoXxXdn460,2020,"rgb(0, 14, 137)"
1.24942E+18,7.064652443,-16.98540497,3,"Just watched Mike Wallace wannabe, Chris Wallace, on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!), or the people over at Deface the Nation. What the hell is happening to @FoxNews. It’s a whole new ballgame over there!",2020,"rgb(0, 14, 137)"
1.24944E+18,6.001196861,4.224523544,3,"If the Fake News Opposition Party is pushing, with all their might, the fact that President Trump “ignored early warnings about the threat,” then why did Media &amp; Dems viciously criticize me when I instituted a Travel Ban on China? They said “early &amp; not necessary.” Corrupt Media!",2020,"rgb(0, 14, 137)"
1.24945E+18,7.47820425,13.10008526,3,"The Opposition Party (Lamestream Media) and their partner, the Radical Left, Do Nothing Democrats, have put their political game plan in full swing. “Whether he is right or wrong, it doesn’t matter. Criticize ’Trump’ for everything, and don’t let the public see Biden. Hide him.”",2020,"rgb(0, 14, 137)"
1.24951E+18,15.74916077,-2.368989706,3,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and @PeterNavarroUSA memo was same as Ban (see his statements). Fake News!",2020,"rgb(0, 14, 137)"
1.24951E+18,15.20474148,5.684110165,3,"I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy, the hard part is WHY?",2020,"rgb(0, 14, 137)"
1.24952E+18,15.73746014,-2.437360048,3,"The @nytimes story is a Fake, just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban, long before most others wanted to do so. @SecAzar told me nothing until later, and Peter Navarro memo was same as Ban (see his statements). Fake News!",2020,"rgb(0, 14, 137)"
1.25006E+18,10.36155987,20.94651985,3,"Cuomo’s been calling daily, even hourly, begging for everything, most of which should have been the state’s responsibility, such as new hospitals, beds, ventilators, etc. I got it all done for him, and everyone else, and now he seems to want Independence! That won’t happen!",2020,"rgb(0, 14, 137)"
1.25007E+18,-5.577087402,7.21568203,3,"GET RID OF BALLOT HARVESTING, IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D., THE ONLY WAY TO GET AN HONEST COUNT!",2020,"rgb(0, 14, 137)"
1.25008E+18,-16.5361557,13.41028118,3,"Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!",2020,"rgb(0, 14, 137)"
1.25078E+18,14.0917778,-5.244927406,3,"Crazy “Nancy Pelosi, you are a weak person. You are a poor leader. You are the reason America hates career politicians, like yourself.” @seanhannity She is totally incompetent &amp; controlled by the Radical Left, a weak and pathetic puppet. Come back to Washington and do your job!",2020,"rgb(0, 14, 137)"
1.25114E+18,3.335415363,6.254173756,3,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....,2020,"rgb(0, 14, 137)"
1.25114E+18,20.33661842,1.43040669,3,"....in January and February, as the Virus spread globally? Why did the W.H.O. wait as long as it did to take decisive action? Lanhee Chen, Hoover Institution Fellow @FoxNews",2020,"rgb(0, 14, 137)"
1.25115E+18,4.579936028,19.00141716,3,"Today people started losing their jobs because of Crazy Nancy Pelosi, Cryin’ Chuck Schumer, and the Radical Left, Do Nothing Democrats, who should immediately come back to Washington and approve legislation to help families in America. End your ENDLESS VACATION!",2020,"rgb(0, 14, 137)"
1.25118E+18,17.00785065,21.35586357,3,"Governor Cuomo should spend more time “doing” and less time “complaining”. Get out there and get the job done. Stop talking! We built you thousands of hospital beds that you didn’t need or use, gave large numbers of Ventilators that you should have had, and helped you with....",2020,"rgb(0, 14, 137)"
1.25118E+18,17.31124878,21.71796417,3,"....testing that you should be doing. We have given New York far more money, help and equipment than any other state, by far, &amp; these great men &amp; women who did the job never hear you say thanks. Your numbers are not good. Less talk and more action!",2020,"rgb(0, 14, 137)"
1.25119E+18,-3.598912954,6.35861063,3,"Cuomo ridiculously wanted “40 thousand Ventilators”. We gave him a small fraction of that number, and it was plenty. State should have had them in stockpile!",2020,"rgb(0, 14, 137)"
1.25136E+18,42.35326385,6.399467468,3,Lamestream Media is only getting worse! https://t.co/cuTRo87tz3,2020,"rgb(0, 14, 137)"
1.25136E+18,44.30662918,-35.45027161,3,This is a disgraceful situation! https://t.co/s2qZSrGw6U,2020,"rgb(0, 14, 137)"
1.25156E+18,15.76059914,11.72964382,3,"No matter what you do for the Do Nothing Democrats, no matter how GREAT a job you are doing, they will only respond to their Fake partners in the Lamestream Media in the negative, even in a time of crisis. I thought it would be different, but it’s not. In fact, it’s even worse...",2020,"rgb(0, 14, 137)"
1.25156E+18,8.950527191,19.99099731,3,"....Example! V.P. Mike Pence held a conference call yesterday with all Democrat Senators. He gave them everything that they would have wanted to hear in terms of gaining ground on the CoronaVirus, but nothing that anyone could have said, including “it’s over”, could have made....",2020,"rgb(0, 14, 137)"
1.25156E+18,19.07743073,17.60184669,3,"....them happy, or even a little bit satisfied. They were RUDE and NASTY. This is their political playbook, and they will use it right up to the election on November 3rd. They will not change because they feel that this is the only way they can win. America will not be fooled!!!",2020,"rgb(0, 14, 137)"
1.25158E+18,8.629466057,7.189380169,3,"The most often used phrase in the Lamestream Media, by far, is “sources say”, or “officials who spoke on the condition of anonymity”, or anything similar which allows Fake News to make up a phony quote from a person who doesn’t even exist. The American people should demand NAMES!",2020,"rgb(0, 14, 137)"
1.25159E+18,22.05210495,14.64990234,3,"I gave up on Drudge (a really nice guy) long ago, as have many others. People are dropping off like flies! https://t.co/L77SXS2mE8",2020,"rgb(0, 14, 137)"
1.25159E+18,14.54027843,16.8487606,3,"China wants Sleepy Joe sooo badly. They want all of those billions of dollars that they have been paying to the U.S. back, and much more. Joe is an easy mark, their DREAM CANDIDATE! https://t.co/vmvCr4SkQq",2020,"rgb(0, 14, 137)"
1.25187E+18,8.983383179,24.94728088,3,Great credit must be given to @FEMA and all of those that are helping our States make it big! https://t.co/MwWfmZjQIN,2020,"rgb(0, 14, 137)"
1.25191E+18,12.74056816,24.79945183,3,"Just like I was right on Ventilators (our Country is now the “King of Ventilators”, other countries are calling asking for help-we will!), I am right on testing. Governors must be able to step up and get the job done. We will be with you ALL THE WAY!",2020,"rgb(0, 14, 137)"
1.25192E+18,14.50411224,-14.23317242,3,"Nervous Nancy is an inherently “dumb” person. She wasted all of her time on the Impeachment Hoax. She will be overthrown, either by inside or out, just like her last time as “Speaker”. Wallace &amp; @FoxNews are on a bad path, watch! https://t.co/nkEj5YeRjb",2020,"rgb(0, 14, 137)"
1.25195E+18,11.6930275,13.34255219,3,".@FoxNews “Dems say President Trump is trying to open the United States Economy too quickly”, but, if I took even a little more time, they would loudly chant that I am moving too slowly. Just political talking points for them. For me it’s about lives &amp;  the future of our Country!",2020,"rgb(0, 14, 137)"
1.25224E+18,8.827219963,4.370995045,3,"Received a very nice call from @GovTimWalz of Minnesota. We are working closely on getting him all he needs, and fast. Good things happening!",2020,"rgb(0, 14, 137)"
1.25226E+18,19.79765892,14.69671822,3,"Last month all you heard from the Radical Left, Do Nothing Democrats was, “Ventilators, Ventilators, Ventilators.” They screamed it loud &amp; clear, &amp; thought they had us cold, even though it was the State’s task. But everyone got their V’s, with many to spare. Now they scream....",2020,"rgb(0, 14, 137)"
1.25254E+18,16.09194183,-4.273440838,3,"Watched the first 5 minutes of poorly rated Morning Psycho on MSDNC just to see if he is as “nuts” as people are saying. He’s worse. Such hatred and contempt! I used to do his show all the time before the 2016 election, then cut him off. Wasn’t worth the effort, his mind is shot!",2020,"rgb(0, 14, 137)"
1.25255E+18,11.73447227,6.090676785,3,"It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day, and all night. Either I’m really good, far better than the Fake News wants to admit, or they don’t have nearly the power as once thought!",2020,"rgb(0, 14, 137)"
1.25255E+18,10.47431087,1.325480103,3,"I’ve had great “ratings” my whole life, there’s nothing unusual about that for me. The White House News Conference ratings are “through the roof”(Monday Night Football, Bachelor Finale , @nytimes) but I don’t care about that. I care about going around the Fake News to the PEOPLE!",2020,"rgb(0, 14, 137)"
1.2528E+18,15.2676096,24.42808533,3,Harvard should give back the money now. Their whole “endowment” system should be looked at! https://t.co/LcjOcsnCWT,2020,"rgb(0, 14, 137)"
1.25292E+18,-3.564249516,-30.51127815,3,"Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90, but looks 39 to me. She is going strong!",2020,"rgb(0, 14, 137)"
1.25293E+18,9.978863716,26.33530807,3,"States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is, and always will be, given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!",2020,"rgb(0, 14, 137)"
1.25296E+18,10.82294178,4.263476372,3,"Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading, and the Fake News loves it! https://t.co/6osAQzyIEF",2020,"rgb(0, 14, 137)"
1.25368E+18,9.104233742,0.333560586,3,"The Fake and totally corrupt News is after her as a means of getting to me. She’s smart and strong, knows the truth. Already a heroine to many! https://t.co/HMpXOEdgSA",2020,"rgb(0, 14, 137)"
1.25368E+18,15.83847141,26.62779808,3,Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!,2020,"rgb(0, 14, 137)"
1.25368E+18,-7.689397812,23.47076797,3,"Great conversation with President Lenin Moreno of the Republic if Equador. We will be sending them desperately needed Ventilators, of which we have recently manufactured many, and helping them in other ways. They are fighting hard against CoronaVirus!",2020,"rgb(0, 14, 137)"
1.2537E+18,11.47796535,3.009796143,3,"Great News! Randall Stephenson, the CEO of heavily indebted AT&amp;T, which owns and presides over Fake News @CNN, is leaving, or was forced out. Anyone who lets a garbage “network” do and say the things that CNN does, should leave ASAP. Hopefully replacement will be much better!",2020,"rgb(0, 14, 137)"
1.25376E+18,10.71801567,21.00878334,3,"I will never let our Post Office fail. It has been mismanaged for years, especially since the advent of the internet and modern-day technology. The people that work there are great, and we’re going to keep them happy, healthy, and well!",2020,"rgb(0, 14, 137)"
1.25406E+18,9.774247169,22.59767723,3,"It is a wonderful feeling to know that our States are loaded up with Ventilators, many brand new and high quality just off of our production lines, and that we are now in a position to help other countries that so desperately need them. Every person needing a Ventilator got one!",2020,"rgb(0, 14, 137)"
1.25406E+18,-12.84298325,22.60266685,3,"We have now Tested more than 5 Million People. That is more than any other country in the World, and even more than  all major countries combined!",2020,"rgb(0, 14, 137)"
1.25406E+18,13.20922852,5.314427376,3,"The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”, I said that the Democrats, and the way they lied about it, are a Hoax. Also, it did start with “one person from China”, and then grew, &amp; will be a “Miracle” end!",2020,"rgb(0, 14, 137)"
1.25408E+18,16.56439018,8.303089142,3,"If the Wall Street Journal “Editorial” writers had called, as they should have, they would have easily found that I was “NOT happy with the Georgia Governor on Tuesday night.” You said the opposite, and got it wrong as you often do!",2020,"rgb(0, 14, 137)"
1.25417E+18,-0.262292653,-0.935249805,3,"What is the purpose of having White House News Conferences when the Lamestream Media asks nothing but hostile questions, &amp; then refuses to report the truth or facts accurately. They get record ratings, &amp; the American people get nothing but Fake News. Not worth the time &amp; effort!",2020,"rgb(0, 14, 137)"
1.25417E+18,21.76399994,27.46269035,3,"Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!",2020,"rgb(0, 14, 137)"
1.25417E+18,15.58092213,8.042840004,3,"I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together with their Mainstream Media partners, are the Hoax. They have been called out &amp; embarrassed on this, even admitting they were wrong, but continue to spread the lie!",2020,"rgb(0, 14, 137)"
1.25447E+18,14.5788641,-15.82987976,3,"....schedule and eating habits, written by a third rate reporter who knows nothing about me. I will often be in the Oval Office late into the night &amp; read &amp; see that I am angrily eating a hamberger &amp; Diet Coke in my bedroom. People with me are always stunned. Anything to demean!",2020,"rgb(0, 14, 137)"
1.25448E+18,-12.89088154,11.81767654,3,"The people that know me and know the history of our Country say that I am  the hardest working President in history. I don’t know about that, but I am a hard worker and have probably gotten more done in the first 3 1/2 years than any President in history. The Fake News hates it!",2020,"rgb(0, 14, 137)"
1.25448E+18,14.57552433,-15.82696819,3,"....schedule and eating habits, written by a third rate reporter who knows nothing about me. I will often be in the Oval Office late into the night &amp; read &amp; see that I am angrily eating a hamburger &amp; Diet Coke in my bedroom. People with me are always stunned. Anything to demean!",2020,"rgb(0, 14, 137)"
1.25448E+18,8.597722054,16.24398041,3,"When will all of the “reporters” who have received Noble Prizes for their work on Russia, Russia, Russia, only to have been proven totally wrong (and, in fact, it was the other side who committed the crimes), be turning back their cherished “Nobles” so that they can be given....",2020,"rgb(0, 14, 137)"
1.25448E+18,6.412499428,6.893445969,3,"....to the REAL REPORTERS &amp; JOURNALISTS who got it right. I can give the Committee a very comprehensive list. When will the Noble Committee DEMAND the Prizes back, especially since they were gotten under fraud? The reporters and Lamestream Media knew the truth all along....",2020,"rgb(0, 14, 137)"
1.25448E+18,-4.784292221,10.40483093,3,"....Lawsuits should be brought against all, including the Fake News Organizations, to rectify this terrible injustice. For all of the great lawyers out there, do we have any takers? When will the Noble Committee Act? Better be fast!",2020,"rgb(0, 14, 137)"
1.25452E+18,12.91498566,11.07840252,3,".@FoxNews just doesn’t get what’s happening! They are being fed Democrat talking points, and they play them without hesitation or research. They forgot that Fake News @CNN &amp; MSDNC wouldn’t let @FoxNews participate, even a little bit, in the poor ratings Democrat Debates.....",2020,"rgb(0, 14, 137)"
1.25452E+18,0.25524652,-11.98378658,3,....Even the Radical Left Do Nothing Democrats laughed at the Fox suggestion. No respect for the people running @FoxNews. But Fox keeps on plugging to try and become politically correct. They put RINO Paul Ryan on their Board. They hire “debate questions to Crooked Hillary”....,2020,"rgb(0, 14, 137)"
1.25452E+18,16.93599892,14.91111469,3,"....fraud @donnabrazile (and others who are even worse). Chris Wallace is nastier to Republicans than even Deface the Nation or Sleepy Eyes. The people who are watching @FoxNews, in record numbers (thank you President Trump), are angry. They want an alternative now. So do I!",2020,"rgb(0, 14, 137)"
1.25453E+18,7.873634815,3.03869462,3,"Reports that H.H.S. Secretary @AlexAzar is going to be “fired” by me are Fake News. The Lamestream Media knows this, but they are desperate to create the perception of chaos &amp; havoc in the minds of the public. They never even called to ask. Alex is doing an excellent job!",2020,"rgb(0, 14, 137)"
1.25454E+18,7.50128603,1.434927702,3,"Does anybody get the meaning of what a so-called Noble (not Nobel) Prize is, especially as it pertains to Reporters and Journalists? Noble is defined as, “having or showing fine personal qualities or high moral principles and ideals.” Does sarcasm ever work?",2020,"rgb(0, 14, 137)"
1.25475E+18,8.982143402,19.14868546,3,"Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly, they insisted it be paid by states for distribution. I told them this would happen, especially with many states which have old computers.",2020,"rgb(0, 14, 137)"
1.25478E+18,7.901517391,18.30877686,3,"Why should the people and taxpayers of America be bailing out poorly run states (like Illinois, as example) and cities, in all cases Democrat run and managed, when most of the other states are not looking for bailout help? I am open to discussing anything, but just asking?",2020,"rgb(0, 14, 137)"
1.25511E+18,18.77878571,21.09736633,3,"We are doing far more, and better, Testing than any other country in the world, and yet the media does nothing but complain. No matter how good a job is done, the same as with the Ventilators, they will never say we are doing a great job, they will only viciously gripe!",2020,"rgb(0, 14, 137)"
1.25513E+18,11.06192112,6.891903877,3,"But I love Diamond &amp; Silk, and so do millions of people! https://t.co/RBX9bmFIwH",2020,"rgb(0, 14, 137)"
1.25548E+18,7.182630062,6.261141777,3,At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting! https://t.co/3aUKA4826K,2020,"rgb(0, 14, 137)"
1.25551E+18,24.31703568,-3.194784641,3,"No, I think Amash would make a wonderful candidate, especially since he is way behind in his district and has no chance of maintaining his Congressional seat. He almost always votes for the Do Nothing Dems anyway. I like him even more than Jill Stein! https://t.co/V8kutnfvIj",2020,"rgb(0, 14, 137)"
1.25571E+18,13.54560184,11.32653236,3,".@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. They, along with others, should pay a big price for what they have purposely done to this man &amp; his family. They won’t even cover the big breaking news about this scam!",2020,"rgb(0, 14, 137)"
1.25571E+18,16.48987198,-3.475030184,3,"Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up nonsense. Actually, he is doing a great job, I never shouted at him (been with me for years, including the 2016 win), &amp; have no intention to do so. Just FAKE NEWS!",2020,"rgb(0, 14, 137)"
1.25571E+18,12.97909927,-12.50531578,3,"Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden forehead. Remember when he lied about his bravery in a helicopter? Totally made up story. He’s a true dummy who was thrown off Network News like a dog. Stay tuned!",2020,"rgb(0, 14, 137)"
1.25571E+18,7.383606911,-16.73539162,3,"I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorman” Don Lemon, the “dumbest man on television”. Then you have Psycho Joe “What Ever Happened To Your Girlfriend?” Scarborough, another of the low I.Q. individuals!",2020,"rgb(0, 14, 137)"
1.25583E+18,21.61642075,6.014571667,3,"What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!",2020,"rgb(0, 14, 137)"
1.25583E+18,12.33674145,8.614025116,3,"FAKE POLLING, just like 2016 (but worse)!",2020,"rgb(0, 14, 137)"
1.25586E+18,7.145483017,12.86363602,3,"We can’t let the Fake News, and their partner, the Radical Left, Do Nothing Democrats, get away with stealing the Election. They tried that in 2016. How did that work out?",2020,"rgb(0, 14, 137)"
1.25593E+18,13.46288109,-34.16951752,3,"Over 120 MILLION Economic Impact Payments have already gone out to hardworking Americans! If you haven’t yet received your payment, go to https://t.co/EDOqlgltVg and click on “GET MY PAYMENT” to receive your money FAST!",2020,"rgb(0, 14, 137)"
1.25602E+18,34.13793182,8.779042244,3,“The only thing we got wrong is that it was even worse (the corruption) than we thought.” @Jim_Jordan  DIRTY COPS!,2020,"rgb(0, 14, 137)"
1.25619E+18,9.476020813,20.93079567,3,"I have done more for farmers and ranchers than any President in history, and it has been my honor in doing so! https://t.co/YcCznszW7P",2020,"rgb(0, 14, 137)"
1.25619E+18,25.06426811,-3.546748638,3,"Cryin’ Chuck Schumer was on a late night show using a false talking point over &amp; over again. “We don’t have enough testing ,” he would repeat, when he knows we have done a great job on Testing, just like we have on Ventilators and everything else. He lied, gave NY SALT. Run AOC!",2020,"rgb(0, 14, 137)"
1.2562E+18,22.65819931,-3.190275192,3,"Cryin Chuck Schumer, compared to what other Senators have brought home to their states, has brought very little back to N.Y. A totally overrated loser, the one thing he has given them is SALT. He never even called me to stop it. No wonder Cuomo &amp; most others can’t stand him. AOC!",2020,"rgb(0, 14, 137)"
1.2562E+18,14.7690773,19.26756096,3,"The Governor of Michigan should give a little, and put out the fire. These are very good people, but they are angry. They want their lives back again, safely! See them, talk to them, make a deal.",2020,"rgb(0, 14, 137)"
1.25624E+18,5.790542603,11.84248066,3,Concast (@NBCNews) and Fake News @CNN are going out of their way to say GREAT things about China. They are Chinese puppets who want to do business there. They use USA airwaves to help China. The Enemy of the People!,2020,"rgb(0, 14, 137)"
1.25669E+18,30.36700821,3.736569643,3,"I hate to be promoting AT&amp;T, but @OANN is Great News, not Fake News. Everybody should be carrying them! https://t.co/b2fx9w0zqq",2020,"rgb(0, 14, 137)"
1.25669E+18,20.9112606,0.544164419,3,"The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the first time. Also, she should come back to Washington now! https://t.co/stKjtzPJNZ",2020,"rgb(0, 14, 137)"
1.2567E+18,10.96988773,-16.93122482,3,"She was thrown off The View like a dog, Zero T.V. Personas. Now Wallace is a 3rd rate lapdog for Fake News MSDNC (Concast). Doesn’t have what it takes! https://t.co/F8azYEJHm5",2020,"rgb(0, 14, 137)"
1.25672E+18,11.15366173,12.13714123,3,"The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They don’t want to blame their cash cow, China, for the plague. China is blaming Europe. Dr. Fauci will be testifying before the Senate very soon! #DONOTHINGDEMOCRATS https://t.co/fgHuYeiOQY",2020,"rgb(0, 14, 137)"
1.25672E+18,26.64288902,6.194146633,3,"No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy Nancy will use it as an excuse not to show up to work! https://t.co/NucH4dbKBL",2020,"rgb(0, 14, 137)"
1.25692E+18,21.85653114,27.0285759,3,"Many complaints coming in about Maine. I love that State, won Maine 2 - Don’t make the cure worse than the problem itself. That can happen, you know! https://t.co/XsAiTWDx44",2020,"rgb(0, 14, 137)"
1.25695E+18,45.43987274,0.477677822,3,Going well despite the Fake News! https://t.co/WXqcomjahx,2020,"rgb(0, 14, 137)"
1.25704E+18,3.224507332,6.200788021,3,"Intelligence has just reported to me that I was correct, and that they did NOT bring up the CoronaVirus subject matter until late into January, just prior to my banning China from the U.S. Also, they only spoke of the Virus in a very non-threatening, or matter of fact, manner...",2020,"rgb(0, 14, 137)"
1.25726E+18,4.342220783,-12.09630203,3,"“Concast” should open up a long overdue Florida Cold Case against Psycho Joe Scarborough. I know him and Crazy Mika well, used them beautifully in the last Election, dumped them nicely, and will state on the record that he is “nuts”. Besides, bad ratings! #OPENJOECOLDCASE",2020,"rgb(0, 14, 137)"
1.25729E+18,22.69869423,-27.28616905,3,"And I’m Endorsing you also Lacy, you truly deserve it. You are doing a great job, and Omar is a disaster who wants much higher taxes, hates our Military &amp; our Vets, demands Open Borders, and is fighting to take away our great 2nd Amendment. Good luck Lacy! https://t.co/RunIPCbTyc",2020,"rgb(0, 14, 137)"
1.2573E+18,-23.52404594,-15.79873562,3,"Republicans love the biggest Tax Cuts, Rebuilt Military, Choice for Vets, saving 2nd Amendment and many other things my Administration has done, but what they love beyond all else is 252 (so far!) Federal Judges, not including two great Supreme Court Justices. A Big Record!",2020,"rgb(0, 14, 137)"
1.2573E+18,10.02318287,-0.434543282,3,"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!",2020,"rgb(0, 14, 137)"
1.25732E+18,-15.70977211,21.39208221,3,"Interesting? By Congress not wanting the special 5 minute testing apparatus, they are saying that they are not “essential”.  In any event, we have great testing capacity, and have performed 6.5 million tests, which is more than every country in the world, combined!",2020,"rgb(0, 14, 137)"
1.25744E+18,5.928739071,11.82666874,3,MSDNC and FAKE NEWS CNN are going wild trying to protect China!,2020,"rgb(0, 14, 137)"
1.25753E+18,3.474408388,-18.63149643,3,"A group of RINO Republicans who failed badly 12 years ago, then again 8 years ago, and then got BADLY beaten by me, a political first timer, 4 years ago, have copied (no imagination) the concept of an ad from Ronald Reagan, “Morning in America”, doing everything possible to....",2020,"rgb(0, 14, 137)"
1.25753E+18,18.0185833,-12.28891277,3,"....because they don’t know how to win, and their so-called Lincoln Project is a disgrace to Honest Abe. I don’t know what Kellyanne did to her deranged loser of a husband, Moonface, but it must have been really bad. John Weaver lost big for Kasich (to me). Crazed Rick Wilson....",2020,"rgb(0, 14, 137)"
1.25766E+18,3.055217505,27.9725132,3,"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!",2020,"rgb(0, 14, 137)"
1.25772E+18,15.67181015,11.61806583,3,"The Do Nothing Democrats and their leader, the Fake News Lamestream Media, are doing everything possible to hurt and disparage our Country. No matter what we do or say, no matter how big a win, they report that it was a loss, or not good enough. The Enemy of the People!",2020,"rgb(0, 14, 137)"
1.25802E+18,-9.439127922,23.53462791,3,"....produced in the thousands, and we have many to spare. We are helping other countries which are desperate for them. Likewise, after having been left little, we are now doing more testing than all other countries combined, and with superior tests. Face masks &amp; shields,....",2020,"rgb(0, 14, 137)"
1.25802E+18,-16.66492844,25.30568504,3,"....to it, as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!",2020,"rgb(0, 14, 137)"
1.25843E+18,-37.65103149,-13.25128174,3,"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger! https://t.co/WWhvzsSDWq",2020,"rgb(0, 14, 137)"
1.25845E+18,11.31556129,-3.061940908,3,"....are getting caught doing very evil things, and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie",2020,"rgb(0, 14, 137)"
1.25872E+18,19.39935684,6.315082073,3,"Yesterday was a BIG day for Justice in the USA. Congratulations to General Flynn, and many others. I do believe there is MUCH more to come! Dirty Cops and Crooked Politicians do not go well together!",2020,"rgb(0, 14, 137)"
1.2588E+18,27.03547668,-2.202165842,3,....must read for anybody looking for U.S. Security and Protection. Go get it now and make Tom a Top Best Seller — he deserves it!,2020,"rgb(0, 14, 137)"
1.25915E+18,-8.901305199,2.203169584,3,"So in California, the Democrats, who fought like crazy to get all mail in only ballots, and succeeded, have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It’s all rigged out there. These votes must not count. SCAM!",2020,"rgb(0, 14, 137)"
1.25916E+18,14.02841377,-9.878733635,3,CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020.  @GavinNewsom must act now!,2020,"rgb(0, 14, 137)"
1.25919E+18,15.82653141,16.43788147,3,"Why is it that all of the political pundits &amp; consultants that I beat so easily &amp; badly, people that charged their clients far more than their services were worth, have become so totally “unhinged” when it come to your favorite President, me. These people are stone cold crazy!",2020,"rgb(0, 14, 137)"
1.25945E+18,8.635795593,16.11042404,3,"When are the Fake Journalists, who received unwarranted Pulitzer Prizes for Russia, Russia, Russia, and the Impeachment Scam, going to turn in their tarnished awards so they can be given to the real journalists who got it right. I’ll give you the names, there are plenty of them!",2020,"rgb(0, 14, 137)"
