id,x,y,cluster_id
1212175360093220000,23.293087005615234,-23.81451988220215,0
1212547186506050000,-54.40272521972656,-27.244962692260742,5
1212550610429580000,24.16539764404297,21.124248504638672,2
1212730938683200000,0.19903774559497833,-5.276105880737305,5
1212730940197350000,17.638107299804688,8.548279762268066,5
1212734794762780000,4.962729454040527,31.12590789794922,1
1212734798365620000,10.459352493286133,33.727134704589844,1
1213078681750570000,47.05897521972656,17.426725387573242,1
1213096351296290000,19.433378219604492,-10.849405288696289,5
1213096352072290000,35.08942794799805,7.9129509925842285,2
1213115183507390000,17.348573684692383,-12.494370460510254,5
1213115187160630000,40.96837615966797,-3.1541731357574463,2
1213145418093220000,9.185722351074219,23.556224822998047,1
1213145418944660000,53.96536636352539,16.630298614501953,2
1213145424795700000,25.166170120239258,32.65859603881836,1
1213149806488690000,9.185745239257812,23.556034088134766,1
1213149807948310000,53.958702087402344,16.657167434692383,2
1213149809378570000,25.166170120239258,32.65859603881836,1
1213474475250980000,-69.24232482910156,2.4159107208251953,3
1213585005986950000,42.780216217041016,17.4365177154541,2
1213593965838160000,19.960939407348633,-11.473105430603027,5
1213593974679760000,19.186750411987305,-12.15044116973877,2
1213593975732520000,10.297258377075195,-22.468975067138672,0
1213684819537930000,50.289791107177734,5.750923156738281,2
1213689342272650000,9.676939010620117,-21.026201248168945,5
1213919480574810000,23.884178161621094,-8.265708923339844,2
1214179198056690000,32.05044174194336,12.843257904052734,2
1214193106423360000,-0.16963420808315277,-4.924050807952881,5
1214194843246820000,3.452681064605713,8.286340713500977,1
1214197038063240000,47.96585464477539,16.99574851989746,1
1214333364204970000,-0.706678032875061,-28.077648162841797,5
1214333364997690000,30.601749420166016,-9.797859191894531,0
1214538977866330000,6.686187744140625,24.298446655273438,1
1214624074724460000,-19.296579360961914,-37.5035514831543,5
1214739853025390000,10.184981346130371,-22.015533447265625,0
1215239172195270000,-58.45344924926758,24.737144470214844,8
1215247278631530000,6.898725509643555,-7.565634727478027,5
1215249474043480000,-42.66746520996094,25.611988067626953,4
1215262141634300000,-8.634015083312988,21.66179847717285,1
1215268595707540000,-2.6427695751190186,-29.257173538208008,5
1215285845336500000,65.00515747070312,16.908302307128906,2
1215287261606050000,16.621980667114258,-22.361677169799805,5
1215299143066940000,65.00479125976562,16.90787696838379,2
1215332241523580000,-54.15766143798828,-17.613588333129883,3
1215405367229730000,-69.24232482910156,2.4159107208251953,3
1215406817297080000,-13.297672271728516,-17.3450984954834,5
1215454244519710000,45.32674789428711,-14.417170524597168,2
1215455064183230000,-1.0108144283294678,-43.67964553833008,0
1215457108327570000,-30.823129653930664,7.278065204620361,5
1215620335346810000,-8.21935749053955,-19.384435653686523,5
1215651567782780000,0.2018866240978241,-19.26056480407715,5
1215652460573920000,46.87744140625,38.39652633666992,2
1215658960461740000,7.126585960388184,29.182706832885742,5
1215991304448020000,26.376758575439453,-2.017937421798706,2
1215998705557470000,10.056303977966309,-8.980690002441406,5
1216000651475460000,32.594947814941406,1.174553632736206,2
1216001273725680000,-5.523682594299316,-13.352266311645508,5
